date,weekday,daytime,season,weather_conditions,light_conditions,road_surface_conditions,road_type,speed_limit,number_of_vehicles,urban_or_rural_area,IMD_Decile,IncScore,EmpScore,HDDScore,EduScore,CriScore,EnvScore,severity_numeric,severity_binary
2021-05-28,Fri,morning rush (7-10),Spring,Fine no high winds,Daylight,Dry,Single carriageway,40,2,Urban,3,0.189,0.128,-0.256,29.929,0.176,27.112,3,Not Severe
2021-08-14,Sat,morning rush (7-10),Summer,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,6,0.103,0.064,-0.327,8.06,0.448,38.75,3,Not Severe
2021-12-17,Fri,afternoon rush (16-19),Winter,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,20,2,Urban,6,0.091,0.061,-0.227,4.695,0.077,46.946,4,Not Severe
2021-08-31,Tue,afternoon rush (16-19),Summer,Fine no high winds,Darkness - lights unlit,Dry,Dual carriageway,30,1,Urban,6,0.103,0.064,-0.327,8.06,0.448,38.75,4,Not Severe
2021-05-25,Tue,office hours (10-16),Spring,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,4,0.172,0.107,-0.666,11.909,0.841,28.698,4,Not Severe
2021-03-31,Wed,morning rush (7-10),Spring,Fine no high winds,Daylight,Dry,One way street,20,2,Urban,5,0.108,0.044,-0.246,5.062,1.053,36.588,3,Not Severe
2021-07-08,Thu,office hours (10-16),Summer,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,5,0.108,0.044,-0.246,5.062,1.053,36.588,4,Not Severe
2021-07-07,Wed,evening (19-23),Summer,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,4,0.156,0.086,-0.096,10.331,0.573,42.587,5,Not Severe
2021-06-22,Tue,afternoon rush (16-19),Summer,Fine no high winds,Daylight,Dry,Dual carriageway,30,2,Urban,4,0.156,0.086,-0.096,10.331,0.573,42.587,4,Not Severe
2021-04-14,Wed,office hours (10-16),Spring,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,4,0.156,0.086,-0.096,10.331,0.573,42.587,3,Not Severe
2021-04-10,Sat,office hours (10-16),Spring,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,4,0.156,0.086,-0.096,10.331,0.573,42.587,4,Not Severe
2021-03-03,Wed,morning rush (7-10),Spring,Fine no high winds,Daylight,Dry,Single carriageway,20,1,Urban,2,0.216,0.226,0.647,3.812,-0.334,45.73,5,Not Severe
2021-08-11,Wed,afternoon rush (16-19),Summer,Fine no high winds,Daylight,Dry,One way street,20,2,Urban,2,0.167,0.118,0.628,10.278,1.334,37.975,6,Severe
2021-10-30,Sat,evening (19-23),Autumn,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,20,1,Urban,2,0.216,0.226,0.647,3.812,-0.334,45.73,4,Not Severe
2021-04-29,Thu,morning rush (7-10),Spring,Fine no high winds,Daylight,Dry,One way street,30,2,Urban,5,0.096,0.072,0.208,3.412,0.262,42.774,5,Not Severe
2021-04-08,Thu,evening (19-23),Spring,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,4,0.175,0.111,-0.096,8.86,0.424,27.8,3,Not Severe
2021-09-11,Sat,evening (19-23),Autumn,Fine no high winds,Darkness - lights lit,Dry,Dual carriageway,30,2,Urban,4,0.142,0.103,-1.034,4.649,0.008,36.53,4,Not Severe
2021-06-30,Wed,morning rush (7-10),Summer,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,7,0.113,0.075,-0.94,2.597,0.097,24.255,5,Not Severe
2021-12-06,Mon,afternoon rush (16-19),Winter,Fine no high winds,Darkness - lights lit,Wet or damp,Single carriageway,20,2,Urban,7,0.113,0.075,-0.94,2.597,0.097,24.255,4,Not Severe
2021-11-04,Thu,afternoon rush (16-19),Autumn,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,30,2,Urban,6,0.078,0.055,-0.365,2.914,0.234,46.931,4,Not Severe
2021-03-19,Fri,office hours (10-16),Spring,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,5,0.145,0.116,-0.222,10.552,0.582,23.031,2,Not Severe
2021-12-17,Fri,office hours (10-16),Winter,Fine no high winds,Daylight,Dry,Roundabout,20,2,Urban,10,0.017,0.016,-1.783,0.141,-0.091,19.705,4,Not Severe
2021-05-20,Thu,morning rush (7-10),Spring,Fine no high winds,Daylight,Dry,Roundabout,20,2,Urban,10,0.017,0.016,-1.783,0.141,-0.091,19.705,5,Not Severe
2021-03-10,Wed,afternoon rush (16-19),Spring,Fine no high winds,Daylight,Dry,Roundabout,20,2,Urban,5,0.179,0.079,-0.318,2.753,-0.523,39.153,4,Not Severe
2021-09-28,Tue,morning rush (7-10),Autumn,Fine no high winds,Daylight,Dry,Dual carriageway,30,2,Urban,10,0.056,0.03,-1.914,0.364,-0.944,21.168,4,Not Severe
2021-05-20,Thu,morning rush (7-10),Spring,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,4,0.173,0.093,0.345,10.551,0.637,38.335,4,Not Severe
2021-10-05,Tue,evening (19-23),Autumn,Fine no high winds,Darkness - lights lit,Dry,Roundabout,20,2,Urban,3,0.228,0.106,0.122,14.362,0.95,31.775,4,Not Severe
2021-04-04,Sun,office hours (10-16),Spring,Fine no high winds,Daylight,Dry,Single carriageway,30,1,Urban,4,0.173,0.093,0.345,10.551,0.637,38.335,2,Not Severe
2021-01-26,Tue,afternoon rush (16-19),Winter,Raining no high winds,Darkness - lights lit,Wet or damp,Single carriageway,30,2,Urban,4,0.173,0.093,0.345,10.551,0.637,38.335,5,Not Severe
2021-06-26,Sat,morning rush (7-10),Summer,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Rural,7,0.037,0.037,-1.401,12.772,-0.294,22.504,4,Not Severe
2021-11-01,Mon,morning rush (7-10),Autumn,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,3,0.119,0.074,0.11,8.96,0.419,69.609,5,Not Severe
2021-01-30,Sat,evening (19-23),Winter,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,30,2,Urban,2,0.217,0.163,1.194,11.021,0.364,44.479,4,Not Severe
2021-12-24,Fri,afternoon rush (16-19),Winter,Raining + high winds,Darkness - lights lit,Wet or damp,Single carriageway,20,2,Urban,5,0.096,0.072,0.208,3.412,0.262,42.774,4,Not Severe
2021-11-11,Thu,afternoon rush (16-19),Autumn,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,30,2,Urban,5,0.096,0.072,0.208,3.412,0.262,42.774,4,Not Severe
2021-01-09,Sat,office hours (10-16),Winter,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,7,0.113,0.075,-0.94,2.597,0.097,24.255,6,Severe
2021-03-08,Mon,office hours (10-16),Spring,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,6,0.078,0.055,-0.365,2.914,0.234,46.931,4,Not Severe
2021-05-11,Tue,morning rush (7-10),Spring,Fine no high winds,Daylight,Dry,Dual carriageway,30,2,Urban,5,0.179,0.079,-0.318,2.753,-0.523,39.153,3,Not Severe
2021-10-08,Fri,office hours (10-16),Autumn,Fine no high winds,Daylight,Dry,One way street,30,2,Urban,4,0.142,0.103,-1.034,4.649,0.008,36.53,3,Not Severe
2021-11-06,Sat,morning rush (7-10),Autumn,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,4,0.151,0.094,-0.161,4.75,0.435,39.232,4,Not Severe
2021-08-31,Tue,office hours (10-16),Summer,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,6,0.104,0.049,-0.861,1.957,0.248,26.397,5,Not Severe
2021-10-19,Tue,evening (19-23),Autumn,Fine no high winds,Darkness - lights lit,Dry,Dual carriageway,20,1,Urban,2,0.253,0.154,0.736,19.629,1.026,37.266,4,Not Severe
2021-11-18,Thu,morning rush (7-10),Autumn,Fine no high winds,Daylight,Dry,Roundabout,30,2,Urban,5,0.126,0.078,-0.541,5.509,0.537,19.876,4,Not Severe
2021-11-19,Fri,evening (19-23),Autumn,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,20,2,Urban,3,0.116,0.103,0.277,19.835,0.874,54.831,4,Not Severe
2021-10-18,Mon,office hours (10-16),Autumn,Fine no high winds,Daylight,Dry,Dual carriageway,20,2,Urban,3,0.116,0.103,0.277,19.835,0.874,54.831,5,Not Severe
2021-06-09,Wed,office hours (10-16),Summer,Fine no high winds,Daylight,Dry,Dual carriageway,30,3,Urban,5,0.083,0.052,-0.516,15.428,0.962,36.523,3,Not Severe
2021-09-29,Wed,morning rush (7-10),Autumn,Fine no high winds,Daylight,Dry,Dual carriageway,40,2,Urban,5,0.083,0.052,-0.516,15.428,0.962,36.523,5,Not Severe
2021-08-25,Wed,night (23-7),Summer,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,20,2,Urban,5,0.179,0.079,-0.318,2.753,-0.523,39.153,4,Not Severe
2021-08-09,Mon,afternoon rush (16-19),Summer,Raining no high winds,Daylight,Wet or damp,Roundabout,20,2,Urban,5,0.179,0.079,-0.318,2.753,-0.523,39.153,4,Not Severe
2021-07-02,Fri,evening (19-23),Summer,Fine no high winds,Daylight,Dry,One way street,20,2,Urban,5,0.179,0.079,-0.318,2.753,-0.523,39.153,5,Not Severe
2021-07-11,Sun,office hours (10-16),Summer,Fine no high winds,Daylight,Dry,Roundabout,30,2,Urban,5,0.126,0.078,-0.541,5.509,0.537,19.876,3,Not Severe
2021-05-06,Thu,afternoon rush (16-19),Spring,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,5,0.126,0.078,-0.541,5.509,0.537,19.876,6,Severe
2021-02-02,Tue,office hours (10-16),Winter,Fine no high winds,Daylight,Wet or damp,Single carriageway,20,2,Urban,5,0.126,0.078,-0.541,5.509,0.537,19.876,4,Not Severe
2021-12-15,Wed,afternoon rush (16-19),Winter,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,30,2,Urban,3,0.133,0.066,-0.107,44.178,0.217,62.351,5,Not Severe
2021-11-08,Mon,morning rush (7-10),Autumn,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,30,2,Urban,3,0.133,0.066,-0.107,44.178,0.217,62.351,3,Not Severe
2021-07-27,Tue,afternoon rush (16-19),Summer,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,3,0.133,0.066,-0.107,44.178,0.217,62.351,3,Not Severe
2021-02-05,Fri,office hours (10-16),Winter,Fine no high winds,Daylight,Wet or damp,Single carriageway,30,2,Urban,3,0.133,0.066,-0.107,44.178,0.217,62.351,3,Not Severe
2021-03-30,Tue,morning rush (7-10),Spring,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,4,0.175,0.111,-0.096,8.86,0.424,27.8,5,Not Severe
2021-02-19,Fri,morning rush (7-10),Winter,Fine no high winds,Daylight,Wet or damp,Roundabout,30,2,Urban,7,0.078,0.05,-1.235,5.577,0.048,17.471,5,Not Severe
2021-08-28,Sat,night (23-7),Summer,Fine no high winds,Darkness - lights lit,Dry,One way street,20,1,Urban,4,0.069,0.067,-0.022,6.069,0.763,79.648,4,Not Severe
2021-10-07,Thu,morning rush (7-10),Autumn,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,8,0.029,0.018,-0.824,12.371,0.562,36.854,3,Not Severe
2021-08-09,Mon,afternoon rush (16-19),Summer,Raining no high winds,Daylight,Wet or damp,Single carriageway,20,2,Urban,5,0.129,0.078,-0.002,9.307,-0.829,37.333,5,Not Severe
2021-10-15,Fri,office hours (10-16),Autumn,Fine no high winds,Daylight,Dry,One way street,20,2,Urban,5,0.129,0.078,-0.002,9.307,-0.829,37.333,4,Not Severe
2021-10-18,Mon,evening (19-23),Autumn,Raining no high winds,Darkness - lights lit,Wet or damp,One way street,20,2,Urban,5,0.129,0.078,-0.002,9.307,-0.829,37.333,2,Not Severe
2021-09-08,Wed,evening (19-23),Autumn,Raining no high winds,Darkness - lights lit,Wet or damp,Single carriageway,20,2,Urban,8,0.066,0.057,-1.206,2.685,-0.251,25.001,5,Not Severe
2021-06-29,Tue,afternoon rush (16-19),Summer,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,5,0.102,0.082,-0.556,6.317,0.501,27.141,3,Not Severe
2021-02-16,Tue,office hours (10-16),Winter,Fine no high winds,Daylight,Wet or damp,Single carriageway,30,2,Urban,3,0.205,0.122,0.858,11.263,0.34,17.137,4,Not Severe
2021-10-15,Fri,evening (19-23),Autumn,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,20,2,Urban,9,0.073,0.052,-0.941,8.386,-0.453,22.093,4,Not Severe
2021-09-24,Fri,morning rush (7-10),Autumn,Fine no high winds,Daylight,Dry,Single carriageway,30,1,Urban,5,0.123,0.111,-0.467,6.551,-0.123,16.54,3,Not Severe
2021-04-14,Wed,evening (19-23),Spring,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,30,2,Urban,5,0.123,0.111,-0.467,6.551,-0.123,16.54,5,Not Severe
2021-10-25,Mon,afternoon rush (16-19),Autumn,Raining no high winds,Darkness - lights lit,Wet or damp,Single carriageway,20,2,Urban,5,0.129,0.078,-0.002,9.307,-0.829,37.333,5,Not Severe
2021-10-21,Thu,office hours (10-16),Autumn,Fine + high winds,Daylight,Dry,One way street,20,1,Urban,4,0.143,0.101,-0.195,4.736,0.869,51.893,4,Not Severe
2021-09-23,Thu,evening (19-23),Autumn,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,20,2,Urban,4,0.143,0.101,-0.195,4.736,0.869,51.893,5,Not Severe
2021-09-24,Fri,office hours (10-16),Autumn,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,4,0.104,0.063,-0.078,12.086,0.229,52.112,5,Not Severe
2021-06-05,Sat,morning rush (7-10),Summer,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,8,0.043,0.032,-0.861,3.48,0.187,11.349,5,Not Severe
2021-06-03,Thu,afternoon rush (16-19),Summer,Fine no high winds,Daylight,Dry,Dual carriageway,20,1,Urban,5,0.126,0.103,-0.695,2.699,-0.018,52.05,4,Not Severe
2021-07-02,Fri,morning rush (7-10),Summer,Fine no high winds,Daylight,Dry,Roundabout,30,2,Urban,9,0.045,0.032,-2.264,5.636,-0.522,16.535,5,Not Severe
2021-03-13,Sat,office hours (10-16),Spring,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,9,0.045,0.032,-2.264,5.636,-0.522,16.535,3,Not Severe
2021-05-10,Mon,afternoon rush (16-19),Spring,Fine no high winds,Daylight,Dry,Dual carriageway,20,2,Urban,3,0.159,0.082,-0.324,11.998,1.385,43.453,6,Severe
2021-04-22,Thu,evening (19-23),Spring,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,9,0.042,0.036,-1.169,1.154,0.338,21.637,3,Not Severe
2021-07-14,Wed,office hours (10-16),Summer,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,7,0.05,0.023,-0.742,4.257,0.697,50.126,4,Not Severe
2021-11-10,Wed,afternoon rush (16-19),Autumn,Raining no high winds,Daylight,Wet or damp,Single carriageway,20,2,Urban,5,0.075,0.06,-0.333,2.317,1.415,44.105,6,Severe
2021-07-13,Tue,evening (19-23),Summer,Fine no high winds,Darkness - lights lit,Dry,Dual carriageway,20,2,Urban,3,0.159,0.082,-0.324,11.998,1.385,43.453,5,Not Severe
2021-10-06,Wed,afternoon rush (16-19),Autumn,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,2,0.297,0.163,0.05,27.348,0.042,27.367,3,Not Severe
2021-09-18,Sat,night (23-7),Autumn,Fine no high winds,Darkness - lights lit,Dry,Dual carriageway,30,2,Urban,7,0.05,0.023,-0.742,4.257,0.697,50.126,5,Not Severe
2021-10-07,Thu,afternoon rush (16-19),Autumn,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,7,0.05,0.023,-0.742,4.257,0.697,50.126,5,Not Severe
2021-06-17,Thu,office hours (10-16),Summer,Raining no high winds,Daylight,Wet or damp,Single carriageway,20,2,Urban,3,0.159,0.082,-0.324,11.998,1.385,43.453,5,Not Severe
2021-07-16,Fri,morning rush (7-10),Summer,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,1,0.295,0.192,0.65,20.777,0.981,40.342,3,Not Severe
2021-07-28,Wed,evening (19-23),Summer,Raining + high winds,Daylight,Wet or damp,Single carriageway,20,2,Urban,5,0.129,0.078,-0.002,9.307,-0.829,37.333,4,Not Severe
2021-06-23,Wed,afternoon rush (16-19),Summer,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,1,0.295,0.192,0.65,20.777,0.981,40.342,5,Not Severe
2021-10-18,Mon,afternoon rush (16-19),Autumn,Raining no high winds,Darkness - lights lit,Wet or damp,Single carriageway,30,2,Urban,7,0.05,0.023,-0.742,4.257,0.697,50.126,6,Severe
2021-07-17,Sat,evening (19-23),Summer,Fine no high winds,Darkness - lights lit,Dry,Dual carriageway,20,2,Urban,5,0.129,0.078,-0.002,9.307,-0.829,37.333,5,Not Severe
2021-07-24,Sat,office hours (10-16),Summer,Fine no high winds,Daylight,Dry,Dual carriageway,20,2,Urban,5,0.129,0.078,-0.002,9.307,-0.829,37.333,6,Severe
2021-08-03,Tue,afternoon rush (16-19),Summer,Fine no high winds,Daylight,Dry,Single carriageway,20,1,Urban,3,0.241,0.13,0.606,14.199,0.291,41.053,4,Not Severe
2021-08-15,Sun,morning rush (7-10),Summer,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,3,0.208,0.147,0.644,17.981,0.282,30.687,3,Not Severe
2021-06-10,Thu,afternoon rush (16-19),Summer,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,3,0.208,0.147,0.644,17.981,0.282,30.687,4,Not Severe
2021-05-13,Thu,morning rush (7-10),Spring,Raining no high winds,Daylight,Wet or damp,Slip road,20,2,Urban,3,0.208,0.147,0.644,17.981,0.282,30.687,4,Not Severe
2021-10-22,Fri,afternoon rush (16-19),Autumn,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,7,0.05,0.023,-0.742,4.257,0.697,50.126,4,Not Severe
2021-11-12,Fri,morning rush (7-10),Autumn,Raining no high winds,Daylight,Wet or damp,Single carriageway,30,2,Urban,7,0.05,0.023,-0.742,4.257,0.697,50.126,7,Severe
2021-03-29,Mon,office hours (10-16),Spring,Fine no high winds,Daylight,Dry,One way street,20,2,Urban,1,0.295,0.192,0.65,20.777,0.981,40.342,6,Severe
2021-07-17,Sat,morning rush (7-10),Summer,Fine no high winds,Daylight,Dry,Dual carriageway,20,4,Urban,5,0.126,0.103,-0.695,2.699,-0.018,52.05,5,Not Severe
2021-09-05,Sun,office hours (10-16),Autumn,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,5,0.126,0.103,-0.695,2.699,-0.018,52.05,3,Not Severe
2021-10-01,Fri,office hours (10-16),Autumn,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,5,0.126,0.103,-0.695,2.699,-0.018,52.05,4,Not Severe
2021-11-10,Wed,evening (19-23),Autumn,Fine no high winds,Darkness - lights lit,Wet or damp,Single carriageway,30,3,Urban,3,0.202,0.138,0.336,4.724,0.6,52.484,3,Not Severe
2021-07-19,Mon,office hours (10-16),Summer,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,4,0.132,0.083,0.434,31.511,0.105,17.544,6,Severe
2021-09-30,Thu,morning rush (7-10),Autumn,Raining no high winds,Darkness - lights lit,Wet or damp,Single carriageway,20,2,Urban,3,0.177,0.091,0.515,13.23,0.708,52.997,5,Not Severe
2021-12-20,Mon,evening (19-23),Winter,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,20,2,Urban,3,0.177,0.091,0.515,13.23,0.708,52.997,5,Not Severe
2021-09-08,Wed,evening (19-23),Autumn,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,30,2,Urban,3,0.164,0.08,0.077,22.616,0.894,35.531,5,Not Severe
2021-01-16,Sat,afternoon rush (16-19),Winter,Fine no high winds,Darkness - lights unlit,Wet or damp,One way street,30,2,Urban,4,0.131,0.101,0.071,3.85,0.893,49.58,5,Not Severe
2021-06-01,Tue,morning rush (7-10),Summer,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,3,0.202,0.115,0.949,19.938,0.599,23.803,4,Not Severe
2021-09-08,Wed,evening (19-23),Autumn,Raining no high winds,Darkness - lights lit,Wet or damp,Single carriageway,30,2,Urban,9,0.041,0.034,-1.855,0.774,-0.066,32.502,5,Not Severe
2021-09-19,Sun,evening (19-23),Autumn,Fine no high winds,Darkness - lights unlit,Dry,One way street,30,2,Urban,3,0.202,0.138,0.336,4.724,0.6,52.484,4,Not Severe
2021-06-09,Wed,morning rush (7-10),Summer,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,5,0.12,0.069,-0.688,9.3,0.67,33.173,3,Not Severe
2021-10-21,Thu,night (23-7),Autumn,Raining no high winds,Darkness - lights lit,Wet or damp,Single carriageway,20,2,Urban,2,0.188,0.121,0.459,12.234,1.517,61.335,3,Not Severe
2021-04-08,Thu,office hours (10-16),Spring,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,4,0.114,0.078,-0.569,17.525,0.782,39.387,5,Not Severe
2021-11-09,Tue,afternoon rush (16-19),Autumn,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,20,2,Urban,2,0.22,0.178,0.639,31.363,0.938,37.044,2,Not Severe
2021-11-07,Sun,office hours (10-16),Autumn,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,2,0.22,0.178,0.639,31.363,0.938,37.044,5,Not Severe
2021-06-25,Fri,afternoon rush (16-19),Summer,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,2,0.22,0.178,0.639,31.363,0.938,37.044,3,Not Severe
2021-04-19,Mon,afternoon rush (16-19),Spring,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,4,0.114,0.078,-0.569,17.525,0.782,39.387,2,Not Severe
2021-06-12,Sat,evening (19-23),Summer,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,3,0.168,0.094,0.528,9.46,1.557,39.097,5,Not Severe
2021-10-01,Fri,evening (19-23),Autumn,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,20,2,Urban,3,0.202,0.115,0.949,19.938,0.599,23.803,3,Not Severe
2021-08-29,Sun,afternoon rush (16-19),Summer,Fine no high winds,Daylight,Dry,Dual carriageway,30,2,Urban,3,0.202,0.138,0.336,4.724,0.6,52.484,4,Not Severe
2021-12-08,Wed,office hours (10-16),Winter,Fine no high winds,Daylight,Dry,Dual carriageway,20,3,Urban,5,0.126,0.103,-0.695,2.699,-0.018,52.05,4,Not Severe
2021-02-21,Sun,office hours (10-16),Winter,Fine no high winds,Daylight,Dry,Single carriageway,20,2,Urban,4,0.141,0.084,0.012,20.544,1.184,38.483,3,Not Severe
2021-12-06,Mon,morning rush (7-10),Winter,Fine no high winds,Darkness - lights lit,Dry,Roundabout,30,2,Urban,7,0.095,0.054,-1.594,3.09,0.572,21.731,4,Not Severe
2021-11-10,Wed,evening (19-23),Autumn,Fine no high winds,Darkness - lights lit,Dry,Roundabout,30,2,Urban,7,0.095,0.054,-1.594,3.09,0.572,21.731,4,Not Severe
2021-06-03,Thu,evening (19-23),Summer,Fine no high winds,Darkness - lights lit,Dry,One way street,30,1,Urban,4,0.141,0.084,0.012,20.544,1.184,38.483,4,Not Severe
2021-09-24,Fri,night (23-7),Autumn,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,30,2,Urban,4,0.141,0.084,0.012,20.544,1.184,38.483,5,Not Severe
2021-01-04,Mon,night (23-7),Winter,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,3,0.159,0.082,-0.324,11.998,1.385,43.453,4,Not Severe
2021-04-25,Sun,office hours (10-16),Spring,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,8,0.063,0.069,-1.669,0.467,-0.219,25.698,3,Not Severe
2021-06-11,Fri,afternoon rush (16-19),Summer,Fine no high winds,Daylight,Dry,Single carriageway,30,2,Urban,8,0.063,0.069,-1.669,0.467,-0.219,25.698,3,Not Severe
2021-06-23,Wed,evening (19-23),Summer,Fine no high winds,Darkness - lights lit,Dry,Single carriageway,20,2,Urban,3,0.133,0.09,-0.046,8.77,0.783,59.903,2,Not Severe
